;time;x;y;fx;fy
;63;120;-118;0;151
;126;120;-116;0;151
;189;120;-114;0;165
;252;120;-112;0;165
;315;120;-107;0;165
;378;120;-104;0;165
;441;120;-102;0;165
;504;120;-99;0;154
;567;120;-95;0;154
;630;120;-93;0;154
;693;120;-91;0;154
;756;120;-89;0;154
;819;120;-84;0;154
;882;120;-81;0;235
;945;120;-78;-27;235
;1008;120;-75;-27;235
;1071;120;-68;-27;235
;1134;120;-65;-27;235
;1197;120;-60;-27;255
;1260;120;-56;-30;255
;1323;120;-46;-30;255
;1386;120;-41;-30;255
;1449;120;-37;-30;255
;1512;120;-32;-30;263
;1575;120;-23;-35;263
;1638;120;-18;-35;263
;1701;120;-13;-35;263
;1764;120;-9;-35;263
;1827;120;-1;-36;235
;1890;120;1;-36;235
;1953;120;5;-36;235
;2016;120;8;-36;235
;2079;120;15;-36;235
;2142;120;18;-43;235
;2205;120;22;-43;235
;2268;120;25;-43;235
;2331;120;32;-43;235
;2394;120;35;-43;235
;2457;120;38;-46;226
;2520;120;42;-46;226
;2583;120;48;-46;226
;2646;120;51;-46;226
;2709;120;55;-46;226
;2772;120;58;-40;182
;2835;120;63;-40;182
;2898;120;66;-40;182
;2961;120;68;-40;182
;3024;120;71;-40;182
;3087;120;76;-43;183
;3150;120;78;-43;183
;3213;120;81;-43;183
;3276;120;83;-43;183
;3339;120;88;-43;183
;3402;120;90;-43;131
;3465;120;92;-43;131
;3528;120;94;-43;131
;3591;120;97;-43;131
;3654;120;99;-43;131
;3717;120;101;-40;123
;3780;120;102;-40;123
;3843;120;106;-40;123
;3906;120;107;-40;123
;3969;120;109;-40;123
;4032;120;110;-39;84
;4095;120;110;-39;84
;4158;120;110;-39;84
;4221;120;110;-39;84
;4284;120;110;-39;84
;4347;120;110;-36;55
;4410;120;110;-36;55
;4473;120;110;-36;55
;4536;120;110;-36;55
;4599;120;110;-37;104
;4662;120;110;-37;104
;4725;120;110;-37;104
;4788;120;110;-37;104
;4851;120;110;-37;104
;4914;120;110;-37;89
;4977;120;110;-37;89
;5040;120;110;-37;89
;5103;120;110;-37;89
;5166;120;110;-37;89
;5229;120;110;-37;89
;5292;120;111;-39;115
;5355;120;114;-39;115
;5418;120;116;-39;115
;5481;120;117;-39;115
;5544;120;119;-39;115
;5607;120;119;-35;90
;5670;120;119;-35;90
;5733;120;119;-35;90
;5796;120;119;-35;90
;5859;120;119;-31;-43
;5922;120;119;-31;-43
;5985;120;119;-31;-43
;6048;120;119;-31;-43
;6111;120;119;-31;0
;6174;120;119;-44;0
;6237;120;119;-44;0
;6300;120;119;-44;0
;6363;120;119;-44;0
;6426;120;119;-44;0
;6489;120;119;-51;0
;6552;120;119;-51;0
;6615;120;119;-51;0
;6678;120;119;-51;0
;6741;120;119;-51;-32
;6804;120;119;-73;-32
;6867;120;119;-73;-32
;6930;120;119;-73;-32
;6993;120;119;-73;-32
;7056;120;119;-73;-66
;7119;120;119;-89;-66
;7182;120;119;-89;-66
;7245;120;119;-89;-66
;7308;120;119;-89;-66
;7371;120;119;-89;-109
;7434;118;119;-143;-109
;7497;116;119;-143;-109
;7560;114;119;-143;-109
;7623;110;119;-143;-109
;7686;108;118;-143;-137
;7749;106;116;-182;-137
;7812;103;114;-182;-137
;7875;98;110;-182;-137
;7938;95;108;-182;-137
;8001;93;105;-182;-335
;8064;92;101;-96;-335
;8127;92;94;-96;-335
;8190;92;90;-96;-335
